OrderKey,CustomerKey,StoreKey,Order Date,Delivery Date,Currency Code,GeoLocationKey
2354005,443446,190,6/11/2016,6/11/2016,EUR,
2354006,1702221,999999,6/11/2016,6/16/2016,USD,
2354007,1722159,605,6/11/2016,6/11/2016,USD,
2354008,1586224,590,6/11/2016,6/11/2016,USD,
2354009,565772,999999,6/11/2016,6/18/2016,EUR,
2354010,1216890,999999,6/11/2016,6/13/2016,USD,
2354011,1470076,610,6/11/2016,6/11/2016,USD,
2354012,1058678,360,6/11/2016,6/11/2016,GBP,
2354013,2010827,480,6/11/2016,6/11/2016,USD,
2354014,446883,270,6/11/2016,6/11/2016,EUR,
2354015,1853858,999999,6/11/2016,6/14/2016,USD,
2354016,395280,80,6/11/2016,6/11/2016,CAD,
2354017,1867738,999999,6/11/2016,6/15/2016,USD,
2354018,1522232,999999,6/11/2016,6/13/2016,USD,
2354019,1215706,999999,6/11/2016,6/14/2016,USD,
2354020,1264277,510,6/11/2016,6/11/2016,USD,
2354021,511162,270,6/11/2016,6/11/2016,EUR,
2354022,576875,220,6/11/2016,6/11/2016,EUR,
2354023,891068,310,6/11/2016,6/11/2016,EUR,
2354024,133928,20,6/11/2016,6/11/2016,AUD,
2354025,1816342,480,6/11/2016,6/11/2016,USD,
2354026,404576,240,6/11/2016,6/11/2016,EUR,
2354027,1275496,605,6/11/2016,6/11/2016,USD,
2354028,1870877,590,6/11/2016,6/11/2016,USD,
2354029,396894,72,6/11/2016,6/11/2016,CAD,
2355000,2087937,630,6/12/2016,6/12/2016,USD,
2355001,378008,72,6/12/2016,6/12/2016,CAD,
2356000,1444901,605,6/13/2016,6/13/2016,USD,
2356001,676146,999999,6/13/2016,6/15/2016,EUR,
2356002,807577,310,6/13/2016,6/13/2016,EUR,
2356003,1026824,410,6/13/2016,6/13/2016,GBP,
2356004,1448404,560,6/13/2016,6/13/2016,USD,
2356005,1078980,999999,6/13/2016,6/15/2016,GBP,
2356006,883000,310,6/13/2016,6/13/2016,EUR,
2356007,1591588,999999,6/13/2016,6/16/2016,USD,
2356008,1595569,585,6/13/2016,6/13/2016,USD,
2356009,1896050,630,6/13/2016,6/13/2016,USD,
2356010,1421626,530,6/13/2016,6/13/2016,USD,
2356011,1430214,450,6/13/2016,6/13/2016,USD,
2356012,677175,999999,6/13/2016,6/18/2016,EUR,
2356013,520991,200,6/13/2016,6/13/2016,EUR,
2357000,1780196,605,6/14/2016,6/14/2016,USD,
2357001,443651,999999,6/14/2016,6/16/2016,EUR,
2357002,221924,90,6/14/2016,6/14/2016,CAD,
2357003,1041566,420,6/14/2016,6/14/2016,GBP,
2357004,510088,999999,6/14/2016,6/19/2016,EUR,
2357005,1472106,500,6/14/2016,6/14/2016,USD,
2357006,1259204,530,6/14/2016,6/14/2016,USD,
2357007,452441,999999,6/14/2016,6/21/2016,EUR,
2357008,1553446,660,6/14/2016,6/14/2016,USD,
2357009,1867738,500,6/14/2016,6/14/2016,USD,
2357010,1678735,550,6/14/2016,6/14/2016,USD,
2357011,1724519,999999,6/14/2016,6/18/2016,USD,
2357012,128007,999999,6/14/2016,6/17/2016,AUD,
2357013,1015982,390,6/14/2016,6/14/2016,GBP,
2357014,172772,40,6/14/2016,6/14/2016,AUD,
2357015,1984991,999999,6/14/2016,6/17/2016,USD,
2357016,1723864,540,6/14/2016,6/14/2016,USD,
2357017,1661150,590,6/14/2016,6/14/2016,USD,
2358000,2017884,510,6/15/2016,6/15/2016,USD,
2358001,451162,220,6/15/2016,6/15/2016,EUR,
2358002,349037,72,6/15/2016,6/15/2016,CAD,
2358003,1808181,660,6/15/2016,6/15/2016,USD,
2358004,1445497,570,6/15/2016,6/15/2016,USD,
2358005,1686106,999999,6/15/2016,6/21/2016,USD,
2358006,1930107,440,6/15/2016,6/15/2016,USD,
2358007,1918131,610,6/15/2016,6/15/2016,USD,
2358008,847501,330,6/15/2016,6/15/2016,EUR,
2358009,1541789,430,6/15/2016,6/15/2016,USD,
2358010,1644716,610,6/15/2016,6/15/2016,USD,
2358011,1451431,999999,6/15/2016,6/17/2016,USD,
2358012,1435081,570,6/15/2016,6/15/2016,USD,
2358013,1373028,650,6/15/2016,6/15/2016,USD,
2358014,1681099,530,6/15/2016,6/15/2016,USD,
2358015,1148022,400,6/15/2016,6/15/2016,GBP,
2358016,1042883,999999,6/15/2016,6/17/2016,GBP,
2358017,2081470,510,6/15/2016,6/15/2016,USD,
2358018,244320,999999,6/15/2016,6/20/2016,CAD,
2358019,1381115,630,6/15/2016,6/15/2016,USD,
2358020,1816052,670,6/15/2016,6/15/2016,USD,
2358021,1218806,570,6/15/2016,6/15/2016,USD,
2358022,2096777,610,6/15/2016,6/15/2016,USD,
2358023,1895637,999999,6/15/2016,6/16/2016,USD,
2359000,1163697,999999,6/16/2016,6/23/2016,GBP,
2359001,710062,290,6/16/2016,6/16/2016,EUR,
2359002,1526191,630,6/16/2016,6/16/2016,USD,
2359003,40741,20,6/16/2016,6/16/2016,AUD,
2359004,206811,80,6/16/2016,6/16/2016,CAD,
2359005,1487034,500,6/16/2016,6/16/2016,USD,
2359006,1977775,999999,6/16/2016,6/19/2016,USD,
2359007,74585,999999,6/16/2016,6/21/2016,AUD,
2359008,1470640,440,6/16/2016,6/16/2016,USD,
2359009,1864772,999999,6/16/2016,6/19/2016,USD,
2359010,1926362,590,6/16/2016,6/16/2016,USD,
2359011,505485,999999,6/16/2016,6/20/2016,EUR,
2359012,1746184,610,6/16/2016,6/16/2016,USD,
2359013,1221391,440,6/16/2016,6/16/2016,USD,
2359014,1604366,999999,6/16/2016,6/22/2016,USD,
2359015,267691,90,6/16/2016,6/16/2016,CAD,
2359016,347982,80,6/16/2016,6/16/2016,CAD,
2359017,1805324,530,6/16/2016,6/16/2016,USD,
2359018,1420237,560,6/16/2016,6/16/2016,USD,
2359019,263011,90,6/16/2016,6/16/2016,CAD,
2359020,1803547,999999,6/16/2016,6/20/2016,USD,
2359021,1022328,390,6/16/2016,6/16/2016,GBP,
2359022,1653591,465,6/16/2016,6/16/2016,USD,
2359023,1041566,999999,6/16/2016,6/19/2016,GBP,
2360000,1484484,999999,6/17/2016,6/19/2016,USD,
2360001,1626970,999999,6/17/2016,6/25/2016,USD,
2360002,1747015,660,6/17/2016,6/17/2016,USD,
2360003,1262038,530,6/17/2016,6/17/2016,USD,
2360004,350587,72,6/17/2016,6/17/2016,CAD,
2360005,1867250,510,6/17/2016,6/17/2016,USD,
2360006,243807,999999,6/17/2016,6/20/2016,CAD,
2360007,2039683,560,6/17/2016,6/17/2016,USD,
2360008,54987,60,6/17/2016,6/17/2016,AUD,
2360009,240085,100,6/17/2016,6/17/2016,CAD,
2360010,905941,999999,6/17/2016,6/23/2016,GBP,
2360011,501476,220,6/17/2016,6/17/2016,EUR,
2360012,391733,999999,6/17/2016,6/22/2016,CAD,
2360013,2034051,999999,6/17/2016,6/20/2016,USD,
2360014,1655144,550,6/17/2016,6/17/2016,USD,
2360015,2075340,630,6/17/2016,6/17/2016,USD,
2360016,576528,240,6/17/2016,6/17/2016,EUR,
2360017,1247074,650,6/17/2016,6/17/2016,USD,
2361000,1377195,450,6/18/2016,6/18/2016,USD,
2361001,634198,120,6/18/2016,6/18/2016,EUR,
2361002,2062564,650,6/18/2016,6/18/2016,USD,
2361003,1652808,480,6/18/2016,6/18/2016,USD,
2361004,1284621,999999,6/18/2016,6/20/2016,USD,
2361005,101064,40,6/18/2016,6/18/2016,AUD,
2361006,1994181,585,6/18/2016,6/18/2016,USD,
2361007,2031698,590,6/18/2016,6/18/2016,USD,
2361008,1919833,650,6/18/2016,6/18/2016,USD,
2361009,1331616,510,6/18/2016,6/18/2016,USD,
2361010,1719335,999999,6/18/2016,6/23/2016,USD,
2361011,1661465,999999,6/18/2016,6/23/2016,USD,
2361012,1125474,999999,6/18/2016,6/23/2016,GBP,
2361013,1673408,670,6/18/2016,6/18/2016,USD,
2361014,1584334,650,6/18/2016,6/18/2016,USD,
2361015,159816,40,6/18/2016,6/18/2016,AUD,
2361016,2047278,465,6/18/2016,6/18/2016,USD,
2361017,889100,310,6/18/2016,6/18/2016,EUR,
2361018,1605350,650,6/18/2016,6/18/2016,USD,
2361019,1609340,585,6/18/2016,6/18/2016,USD,
2361020,948844,410,6/18/2016,6/18/2016,GBP,
2361021,1898765,440,6/18/2016,6/18/2016,USD,
2361022,626896,120,6/18/2016,6/18/2016,EUR,
2361023,1772778,430,6/18/2016,6/18/2016,USD,
2361024,713687,999999,6/18/2016,6/22/2016,EUR,
2361025,980266,999999,6/18/2016,6/23/2016,GBP,
2361026,280277,90,6/18/2016,6/18/2016,CAD,
2361027,596422,270,6/18/2016,6/18/2016,EUR,
2361028,607356,180,6/18/2016,6/18/2016,EUR,
2361029,1246638,590,6/18/2016,6/18/2016,USD,
2361030,1940393,540,6/18/2016,6/18/2016,USD,
2361031,1654095,670,6/18/2016,6/18/2016,USD,
2362000,342841,90,6/19/2016,6/19/2016,CAD,
2362001,1548410,999999,6/19/2016,6/20/2016,USD,
2363000,307767,72,6/20/2016,6/20/2016,CAD,
2363001,1308901,550,6/20/2016,6/20/2016,USD,
2363002,1320638,999999,6/20/2016,6/25/2016,USD,
2363003,892838,320,6/20/2016,6/20/2016,EUR,
2363004,675720,140,6/20/2016,6/20/2016,EUR,
2363005,857775,999999,6/20/2016,6/24/2016,EUR,
2363006,862991,999999,6/20/2016,6/22/2016,EUR,
2363007,1542311,670,6/20/2016,6/20/2016,USD,
2363008,441051,270,6/20/2016,6/20/2016,EUR,
2363009,580710,220,6/20/2016,6/20/2016,EUR,
2363010,804008,999999,6/20/2016,6/22/2016,EUR,
2363011,262871,80,6/20/2016,6/20/2016,CAD,
2363012,1663745,999999,6/20/2016,6/25/2016,USD,
2363013,318866,90,6/20/2016,6/20/2016,CAD,
2364000,133000,999999,6/21/2016,6/26/2016,AUD,
2364001,1851881,585,6/21/2016,6/21/2016,USD,
2364002,1889903,999999,6/21/2016,6/25/2016,USD,
2364003,283301,80,6/21/2016,6/21/2016,CAD,
2364004,551706,190,6/21/2016,6/21/2016,EUR,
2364005,244601,100,6/21/2016,6/21/2016,CAD,
2364006,1353398,999999,6/21/2016,6/28/2016,USD,
2364007,558886,240,6/21/2016,6/21/2016,EUR,
2364008,1394327,999999,6/21/2016,6/24/2016,USD,
2364009,1341195,590,6/21/2016,6/21/2016,USD,
2364010,1541249,650,6/21/2016,6/21/2016,USD,
2364011,869200,310,6/21/2016,6/21/2016,EUR,
2364012,514912,220,6/21/2016,6/21/2016,EUR,
2364013,273887,90,6/21/2016,6/21/2016,CAD,
2364014,1079159,999999,6/21/2016,6/26/2016,GBP,
2364015,1191395,999999,6/21/2016,6/24/2016,GBP,
2364016,227338,100,6/21/2016,6/21/2016,CAD,
2364017,1060423,999999,6/21/2016,6/24/2016,GBP,
2365000,894362,999999,6/22/2016,6/25/2016,EUR,
2365001,1433136,999999,6/22/2016,6/25/2016,USD,
2365002,1322537,630,6/22/2016,6/22/2016,USD,
2365003,996818,370,6/22/2016,6/22/2016,GBP,
2365004,1706860,999999,6/22/2016,6/25/2016,USD,
2365005,113448,50,6/22/2016,6/22/2016,AUD,
2365006,1915107,530,6/22/2016,6/22/2016,USD,
2365007,1210288,450,6/22/2016,6/22/2016,USD,
2365008,1964906,610,6/22/2016,6/22/2016,USD,
2365009,1888089,510,6/22/2016,6/22/2016,USD,
2365010,1179083,999999,6/22/2016,6/25/2016,GBP,
2365011,1878175,999999,6/22/2016,6/25/2016,USD,
2365012,980266,360,6/22/2016,6/22/2016,GBP,
2365013,1240113,999999,6/22/2016,6/30/2016,USD,
2365014,2011787,560,6/22/2016,6/22/2016,USD,
2365015,853325,999999,6/22/2016,6/26/2016,EUR,
2365016,1280142,550,6/22/2016,6/22/2016,USD,
2365018,1468600,550,6/22/2016,6/22/2016,USD,
2365020,581404,240,6/22/2016,6/22/2016,EUR,
2365021,1248803,605,6/22/2016,6/22/2016,USD,
2365022,1144076,370,6/22/2016,6/22/2016,GBP,
2365023,857775,340,6/22/2016,6/22/2016,EUR,
2366000,480104,999999,6/23/2016,7/1/2016,EUR,
2366001,824641,310,6/23/2016,6/23/2016,EUR,
2366002,585505,200,6/23/2016,6/23/2016,EUR,
2366003,1456120,470,6/23/2016,6/23/2016,USD,
2366004,996750,999999,6/23/2016,6/25/2016,GBP,
2366005,1950414,660,6/23/2016,6/23/2016,USD,
2366006,574759,255,6/23/2016,6/23/2016,EUR,
2366007,1586575,999999,6/23/2016,6/25/2016,USD,
2366008,1894779,470,6/23/2016,6/23/2016,USD,
2366009,1901852,999999,6/23/2016,6/26/2016,USD,
2366010,866247,330,6/23/2016,6/23/2016,EUR,
2366011,1302431,660,6/23/2016,6/23/2016,USD,
2366012,192436,35,6/23/2016,6/23/2016,AUD,
2366013,1187686,999999,6/23/2016,6/25/2016,GBP,
2366014,2048115,999999,6/23/2016,6/28/2016,USD,
2366015,1078677,999999,6/23/2016,6/28/2016,GBP,
2366016,1722524,999999,6/23/2016,6/25/2016,USD,
2366017,903242,360,6/23/2016,6/23/2016,GBP,
2366018,544822,255,6/23/2016,6/23/2016,EUR,
2366019,748710,280,6/23/2016,6/23/2016,EUR,
2366020,1702898,610,6/23/2016,6/23/2016,USD,
2366021,1534032,500,6/23/2016,6/23/2016,USD,
2366022,520991,999999,6/23/2016,6/28/2016,EUR,
2366023,1291248,670,6/23/2016,6/23/2016,USD,
2367000,2078281,480,6/24/2016,6/24/2016,USD,
2367001,146194,60,6/24/2016,6/24/2016,AUD,
2367002,2029798,470,6/24/2016,6/24/2016,USD,
2367003,437439,240,6/24/2016,6/24/2016,EUR,
2367004,1451427,530,6/24/2016,6/24/2016,USD,
2367005,1749439,660,6/24/2016,6/24/2016,USD,
2367006,2025840,650,6/24/2016,6/24/2016,USD,
2367007,1294285,630,6/24/2016,6/24/2016,USD,
2367008,1503301,550,6/24/2016,6/24/2016,USD,
2367009,1442274,480,6/24/2016,6/24/2016,USD,
2367010,1504353,590,6/24/2016,6/24/2016,USD,
2367011,1865468,570,6/24/2016,6/24/2016,USD,
2367012,282556,999999,6/24/2016,7/3/2016,CAD,
2367013,1661177,605,6/24/2016,6/24/2016,USD,
2367014,731416,290,6/24/2016,6/24/2016,EUR,
2367015,1828009,585,6/24/2016,6/24/2016,USD,
2367016,1307135,430,6/24/2016,6/24/2016,USD,
2367017,1313665,999999,6/24/2016,6/28/2016,USD,
2368000,566465,999999,6/25/2016,6/27/2016,EUR,
2368001,2073379,999999,6/25/2016,6/29/2016,USD,
2368002,1864772,999999,6/25/2016,6/27/2016,USD,
2368003,1240494,999999,6/25/2016,6/28/2016,USD,
2368004,1687392,570,6/25/2016,6/25/2016,USD,
2368005,533957,220,6/25/2016,6/25/2016,EUR,
2368006,1126390,999999,6/25/2016,6/29/2016,GBP,
2368007,1654095,999999,6/25/2016,6/28/2016,USD,
2368008,1976499,999999,6/25/2016,6/30/2016,USD,
2368009,2080484,999999,6/25/2016,6/27/2016,USD,
2368010,1393169,999999,6/25/2016,6/30/2016,USD,
2368011,1005343,370,6/25/2016,6/25/2016,GBP,
2368012,1792688,550,6/25/2016,6/25/2016,USD,
2368013,700309,300,6/25/2016,6/25/2016,EUR,
2368014,1828585,650,6/25/2016,6/25/2016,USD,
2368015,1819268,550,6/25/2016,6/25/2016,USD,
2368016,259457,999999,6/25/2016,6/28/2016,CAD,
2368017,1501704,530,6/25/2016,6/25/2016,USD,
2368018,853808,330,6/25/2016,6/25/2016,EUR,
2368019,496417,270,6/25/2016,6/25/2016,EUR,
2368020,2043959,999999,6/25/2016,7/2/2016,USD,
2368021,279490,80,6/25/2016,6/25/2016,CAD,
2368022,1523982,999999,6/25/2016,6/28/2016,USD,
2368023,1916479,510,6/25/2016,6/25/2016,USD,
2368024,1761079,590,6/25/2016,6/25/2016,USD,
2368025,1309256,999999,6/25/2016,6/29/2016,USD,
2368026,1016078,360,6/25/2016,6/25/2016,GBP,
2368027,357409,80,6/25/2016,6/25/2016,CAD,
2368028,1619118,550,6/25/2016,6/25/2016,USD,
2368029,230391,90,6/25/2016,6/25/2016,CAD,
2369000,181892,10,6/26/2016,6/26/2016,AUD,
2369001,791825,290,6/26/2016,6/26/2016,EUR,
2370001,1916704,440,6/27/2016,6/27/2016,USD,
2370002,851797,330,6/27/2016,6/27/2016,EUR,
2370003,1370619,465,6/27/2016,6/27/2016,USD,
2370004,305369,100,6/27/2016,6/27/2016,CAD,
2370005,1633535,570,6/27/2016,6/27/2016,USD,
2370006,1801831,470,6/27/2016,6/27/2016,USD,
2370008,1023840,410,6/27/2016,6/27/2016,GBP,
2370009,1976526,570,6/27/2016,6/27/2016,USD,
2370010,785861,290,6/27/2016,6/27/2016,EUR,
2370011,1754192,610,6/27/2016,6/27/2016,USD,
2370012,441568,200,6/27/2016,6/27/2016,EUR,
2370013,1308399,999999,6/27/2016,6/29/2016,USD,
2371000,1309256,560,6/28/2016,6/28/2016,USD,
2371001,656319,180,6/28/2016,6/28/2016,EUR,
2371002,970157,360,6/28/2016,6/28/2016,GBP,
2371003,465670,270,6/28/2016,6/28/2016,EUR,
2371004,478298,230,6/28/2016,6/28/2016,EUR,
2371005,497789,220,6/28/2016,6/28/2016,EUR,
2371006,1139001,390,6/28/2016,6/28/2016,GBP,
2371007,1269051,465,6/28/2016,6/28/2016,USD,
2371008,1456120,500,6/28/2016,6/28/2016,USD,
2371009,844003,330,6/28/2016,6/28/2016,EUR,
2371010,2080484,480,6/28/2016,6/28/2016,USD,
2371011,1649724,550,6/28/2016,6/28/2016,USD,
2371012,735046,999999,6/28/2016,6/29/2016,EUR,
2371013,196161,20,6/28/2016,6/28/2016,AUD,
2371014,1823649,590,6/28/2016,6/28/2016,USD,
2371015,115335,50,6/28/2016,6/28/2016,AUD,
2371016,89721,10,6/28/2016,6/28/2016,AUD,
2371017,43840,40,6/28/2016,6/28/2016,AUD,
2372000,1499911,560,6/29/2016,6/29/2016,USD,
2372001,800548,310,6/29/2016,6/29/2016,EUR,
2372002,818966,330,6/29/2016,6/29/2016,EUR,
2372003,410924,255,6/29/2016,6/29/2016,EUR,
2372004,1678135,585,6/29/2016,6/29/2016,USD,
2372005,1562703,440,6/29/2016,6/29/2016,USD,
2372006,836853,320,6/29/2016,6/29/2016,EUR,
2372007,1484743,590,6/29/2016,6/29/2016,USD,
2372008,392187,999999,6/29/2016,6/30/2016,CAD,
2372009,296522,80,6/29/2016,6/29/2016,CAD,
2372010,793867,290,6/29/2016,6/29/2016,EUR,
2372012,371459,100,6/29/2016,6/29/2016,CAD,
2372013,1859121,999999,6/29/2016,7/2/2016,USD,
2372014,1422903,999999,6/29/2016,6/30/2016,USD,
2372015,959855,400,6/29/2016,6/29/2016,GBP,
2372016,1689951,500,6/29/2016,6/29/2016,USD,
2372017,1007511,999999,6/29/2016,7/5/2016,GBP,
2372018,838454,999999,6/29/2016,7/3/2016,EUR,
2372019,2062768,999999,6/29/2016,7/1/2016,USD,
2372020,1493947,660,6/29/2016,6/29/2016,USD,
2372021,1665839,610,6/29/2016,6/29/2016,USD,
2373000,713440,280,6/30/2016,6/30/2016,EUR,
2373001,843307,999999,6/30/2016,7/7/2016,EUR,
2373002,1608259,450,6/30/2016,6/30/2016,USD,
2373003,1101386,999999,6/30/2016,7/2/2016,GBP,
2373004,1698496,585,6/30/2016,6/30/2016,USD,
2373005,608477,999999,6/30/2016,7/5/2016,EUR,
2373006,575507,999999,6/30/2016,7/3/2016,EUR,
2373007,1834499,540,6/30/2016,6/30/2016,USD,
2373008,822698,999999,6/30/2016,7/2/2016,EUR,
2373009,170467,60,6/30/2016,6/30/2016,AUD,
2373011,1788837,999999,6/30/2016,7/6/2016,USD,
2373012,387530,999999,6/30/2016,7/3/2016,CAD,
2373013,2029781,660,6/30/2016,6/30/2016,USD,
2373014,1140295,360,6/30/2016,6/30/2016,GBP,
2373015,1676628,999999,6/30/2016,7/8/2016,USD,
2373016,236612,80,6/30/2016,6/30/2016,CAD,
2373017,1462148,660,6/30/2016,6/30/2016,USD,
2373018,18470,999999,6/30/2016,7/4/2016,AUD,
2373019,1323897,605,6/30/2016,6/30/2016,USD,
2373020,1418121,510,6/30/2016,6/30/2016,USD,
2373021,1475196,450,6/30/2016,6/30/2016,USD,
2373022,397885,80,6/30/2016,6/30/2016,CAD,
2373023,1941044,610,6/30/2016,6/30/2016,USD,
2373024,1294899,999999,6/30/2016,7/3/2016,USD,
2373025,1391489,540,6/30/2016,6/30/2016,USD,
2374000,1995699,465,7/1/2016,7/1/2016,USD,
2374001,526164,270,7/1/2016,7/1/2016,EUR,
2374002,523197,999999,7/1/2016,7/6/2016,EUR,
2374003,1307023,550,7/1/2016,7/1/2016,USD,
2374004,1256029,999999,7/1/2016,7/5/2016,USD,
2374005,1995928,570,7/1/2016,7/1/2016,USD,
2374006,1964680,540,7/1/2016,7/1/2016,USD,
2374007,2024716,999999,7/1/2016,7/4/2016,USD,
2374008,1608129,660,7/1/2016,7/1/2016,USD,
2374009,1531794,999999,7/1/2016,7/5/2016,USD,
2374010,458601,999999,7/1/2016,7/4/2016,EUR,
2374011,498582,230,7/1/2016,7/1/2016,EUR,
2374012,1525634,999999,7/1/2016,7/3/2016,USD,
2374013,162355,50,7/1/2016,7/1/2016,AUD,
2374014,1730190,450,7/1/2016,7/1/2016,USD,
2374015,145431,50,7/1/2016,7/1/2016,AUD,
2374016,250824,80,7/1/2016,7/1/2016,CAD,
2374017,1920128,999999,7/1/2016,7/2/2016,USD,
2375000,2054948,999999,7/2/2016,7/5/2016,USD,
2375001,976240,999999,7/2/2016,7/7/2016,GBP,
2375002,1416636,999999,7/2/2016,7/11/2016,USD,
2375003,1464133,585,7/2/2016,7/2/2016,USD,
2375004,1840223,650,7/2/2016,7/2/2016,USD,
2375005,856222,999999,7/2/2016,7/11/2016,EUR,
2375006,1487580,550,7/2/2016,7/2/2016,USD,
2375007,244065,999999,7/2/2016,7/3/2016,CAD,
2375008,366250,100,7/2/2016,7/2/2016,CAD,
2375009,1482535,999999,7/2/2016,7/4/2016,USD,
2375010,184596,40,7/2/2016,7/2/2016,AUD,
2375011,1230757,999999,7/2/2016,7/8/2016,USD,
2375012,547106,220,7/2/2016,7/2/2016,EUR,
2375013,1160065,390,7/2/2016,7/2/2016,GBP,
2375014,1449784,585,7/2/2016,7/2/2016,USD,
2375015,1716510,540,7/2/2016,7/2/2016,USD,
2375016,670996,999999,7/2/2016,7/7/2016,EUR,
2375017,761495,290,7/2/2016,7/2/2016,EUR,
2375018,1160570,400,7/2/2016,7/2/2016,GBP,
2375019,803670,340,7/2/2016,7/2/2016,EUR,
2375020,1086818,360,7/2/2016,7/2/2016,GBP,
2375021,905530,400,7/2/2016,7/2/2016,GBP,
2375022,746187,300,7/2/2016,7/2/2016,EUR,
2375023,1461681,500,7/2/2016,7/2/2016,USD,
2375024,1253855,999999,7/2/2016,7/5/2016,USD,
2375025,312359,100,7/2/2016,7/2/2016,CAD,
2375026,500164,270,7/2/2016,7/2/2016,EUR,
2375027,1201045,470,7/2/2016,7/2/2016,USD,
2375028,2038328,440,7/2/2016,7/2/2016,USD,
2375029,1199660,999999,7/2/2016,7/4/2016,GBP,
2376000,1178379,400,7/3/2016,7/3/2016,GBP,
2376001,1401111,465,7/3/2016,7/3/2016,USD,
2377000,1049326,370,7/4/2016,7/4/2016,GBP,
2377001,1939398,530,7/4/2016,7/4/2016,USD,
2377002,238069,72,7/4/2016,7/4/2016,CAD,
2377003,786030,290,7/4/2016,7/4/2016,EUR,
2377004,1540284,440,7/4/2016,7/4/2016,USD,
2377005,553840,240,7/4/2016,7/4/2016,EUR,
2377006,1520175,450,7/4/2016,7/4/2016,USD,
2377007,2074986,999999,7/4/2016,7/5/2016,USD,
2377008,129199,40,7/4/2016,7/4/2016,AUD,
2377009,1324451,430,7/4/2016,7/4/2016,USD,
2377010,1222785,540,7/4/2016,7/4/2016,USD,
2377011,460522,255,7/4/2016,7/4/2016,EUR,
2377012,838631,310,7/4/2016,7/4/2016,EUR,
2377013,963211,999999,7/4/2016,7/9/2016,GBP,
2378000,1499630,999999,7/5/2016,7/8/2016,USD,
2378001,358861,72,7/5/2016,7/5/2016,CAD,
2378002,1969340,999999,7/5/2016,7/7/2016,USD,
2378003,522159,220,7/5/2016,7/5/2016,EUR,
2378004,2075236,585,7/5/2016,7/5/2016,USD,
2378005,1374597,999999,7/5/2016,7/6/2016,USD,
2378006,1271222,510,7/5/2016,7/5/2016,USD,
2378007,2038328,999999,7/5/2016,7/10/2016,USD,
2378008,1559760,430,7/5/2016,7/5/2016,USD,
2378009,290147,80,7/5/2016,7/5/2016,CAD,
2378010,2008468,999999,7/5/2016,7/10/2016,USD,
2378011,1459686,999999,7/5/2016,7/9/2016,USD,
2378012,21203,999999,7/5/2016,7/8/2016,AUD,
2378013,1605337,999999,7/5/2016,7/8/2016,USD,
2378014,304221,999999,7/5/2016,7/9/2016,CAD,
2378015,1158671,380,7/5/2016,7/5/2016,GBP,
2378016,77409,60,7/5/2016,7/5/2016,AUD,
2378017,496351,200,7/5/2016,7/5/2016,EUR,
2379000,544035,190,7/6/2016,7/6/2016,EUR,
2379001,1801198,530,7/6/2016,7/6/2016,USD,
2379002,302416,100,7/6/2016,7/6/2016,CAD,
2379003,1668955,999999,7/6/2016,7/13/2016,USD,
2379004,655495,170,7/6/2016,7/6/2016,EUR,
2379005,1509335,550,7/6/2016,7/6/2016,USD,
2379006,894891,330,7/6/2016,7/6/2016,EUR,
2379007,1897818,470,7/6/2016,7/6/2016,USD,
2379008,1603309,500,7/6/2016,7/6/2016,USD,
2379009,1342154,630,7/6/2016,7/6/2016,USD,
2379010,351068,80,7/6/2016,7/6/2016,CAD,
2379011,1633997,540,7/6/2016,7/6/2016,USD,
2379012,631696,130,7/6/2016,7/6/2016,EUR,
2379013,857638,340,7/6/2016,7/6/2016,EUR,
2379014,101064,999999,7/6/2016,7/9/2016,AUD,
2379015,2029518,605,7/6/2016,7/6/2016,USD,
2379016,1007511,390,7/6/2016,7/6/2016,GBP,
2379017,1141652,999999,7/6/2016,7/10/2016,GBP,
2379018,2006313,500,7/6/2016,7/6/2016,USD,
2379019,2035762,560,7/6/2016,7/6/2016,USD,
2379020,1860639,630,7/6/2016,7/6/2016,USD,
2379021,563426,240,7/6/2016,7/6/2016,EUR,
2379022,2023780,510,7/6/2016,7/6/2016,USD,
2380000,1550479,670,7/7/2016,7/7/2016,USD,
2380001,1764444,999999,7/7/2016,7/11/2016,USD,
2380002,1052902,420,7/7/2016,7/7/2016,GBP,
2380003,949330,999999,7/7/2016,7/12/2016,GBP,
2380004,1936343,450,7/7/2016,7/7/2016,USD,
2380005,1538685,650,7/7/2016,7/7/2016,USD,
2380006,1251181,585,7/7/2016,7/7/2016,USD,
2380007,1855812,480,7/7/2016,7/7/2016,USD,
2380008,433399,190,7/7/2016,7/7/2016,EUR,
2380009,1577472,999999,7/7/2016,7/12/2016,USD,
2380010,1762395,650,7/7/2016,7/7/2016,USD,
2380011,1668069,560,7/7/2016,7/7/2016,USD,
2380013,538843,220,7/7/2016,7/7/2016,EUR,
2380014,1352703,999999,7/7/2016,7/8/2016,USD,
2380015,1260533,999999,7/7/2016,7/11/2016,USD,
2380016,640851,170,7/7/2016,7/7/2016,EUR,
2380017,221326,90,7/7/2016,7/7/2016,CAD,
2380018,1251392,585,7/7/2016,7/7/2016,USD,
2380019,889542,320,7/7/2016,7/7/2016,EUR,
2380020,1842010,999999,7/7/2016,7/11/2016,USD,
2380021,1043805,999999,7/7/2016,7/11/2016,GBP,
2380022,249120,90,7/7/2016,7/7/2016,CAD,
2380023,1616162,999999,7/7/2016,7/15/2016,USD,
